raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
791,335,Red Crossbill (Adult Male),Red Crossbill,0,"a field guide photograph of a Red Crossbill (Adult Male); visual field marks: stocky body, medium-sized body, brick red plumage, yellowish underparts, brownish olive brown upperparts, brownish upperparts, and brownish underparts.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,1,"a close-up bird photo of a Red Crossbill (Adult Male) showing stocky body, medium-sized body, brick red plumage, yellowish underparts, brownish olive brown upperparts, brownish upperparts, and brownish underparts.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,2,"a fine-grained ID photo of a Red Crossbill (Adult Male), with stocky body, medium-sized body, brick red plumage, yellowish underparts, brownish olive brown upperparts, brownish upperparts, and brownish underparts.",descriptor_variant,7,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,0,"a field guide photograph of a White-winged Crossbill (Adult Male); visual field marks: compact body, medium-sized body, forked tail, forked bill, rose-pink black wings, rose-pink black tail, two white wingbars, and brownish streaked underparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,1,"a close-up bird photo of a White-winged Crossbill (Adult Male) showing compact body, medium-sized body, forked tail, forked bill, rose-pink black wings, rose-pink black tail, two white wingbars, and brownish streaked underparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,2,"a fine-grained ID photo of a White-winged Crossbill (Adult Male), with compact body, medium-sized body, forked tail, forked bill, rose-pink black wings, rose-pink black tail, two white wingbars, and brownish streaked underparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,0,"a field guide photograph of a Lesser Goldfinch (Adult Male); visual field marks: tiny body, stub-billed long pointed wings, long pointed tail, bright yellow underparts, glossy black cap, white patches, glossy black wings, and glossy black back.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,1,"a close-up bird photo of a Lesser Goldfinch (Adult Male) showing tiny body, stub-billed long pointed wings, long pointed tail, bright yellow underparts, glossy black cap, white patches, glossy black wings, and glossy black back.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,2,"a fine-grained ID photo of a Lesser Goldfinch (Adult Male), with tiny body, stub-billed long pointed wings, long pointed tail, bright yellow underparts, glossy black cap, white patches, glossy black wings, and glossy black back.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,0,"a field guide photograph of a American Goldfinch (Breeding Male); visual field marks: small head, long wings, long tail, bright yellow plumage and black forehead, black wings, white markings, white patches, and black upperparts.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,1,"a close-up bird photo of a American Goldfinch (Breeding Male) showing small head, long wings, long tail, bright yellow plumage and black forehead, black wings, white markings, white patches, and black upperparts.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,2,"a fine-grained ID photo of a American Goldfinch (Breeding Male), with small head, long wings, long tail, bright yellow plumage and black forehead, black wings, white markings, white patches, and black upperparts.",descriptor_variant,14,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,0,"a field guide photograph of a Evening Grosbeak (Adult Male); visual field marks: large heavyset body, thick neck, full chest, short tail, yellow black prominent white patch, dark head, bright-yellow stripe, and dark eye.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,1,"a close-up bird photo of a Evening Grosbeak (Adult Male) showing large heavyset body, thick neck, full chest, short tail, yellow black prominent white patch, dark head, bright-yellow stripe, and dark eye.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,2,"a fine-grained ID photo of a Evening Grosbeak (Adult Male), with large heavyset body, thick neck, full chest, short tail, yellow black prominent white patch, dark head, bright-yellow stripe, and dark eye.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,0,"a field guide photograph of a House Sparrow (Male); visual field marks: fuller chest, rounded head, rounded tail, rounded bill, brightly colored plumage, gray head, white cheek, and black bib.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,1,"a close-up bird photo of a House Sparrow (Male) showing fuller chest, rounded head, rounded tail, rounded bill, brightly colored plumage, gray head, white cheek, and black bib.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,2,"a fine-grained ID photo of a House Sparrow (Male), with fuller chest, rounded head, rounded tail, rounded bill, brightly colored plumage, gray head, white cheek, and black bib.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,0,"a field guide photograph of a Vermilion Flycatcher (Adult male); visual field marks: small body, stocky body, upright posture, slender tail, broad straight bill, brown back, brown wings, and brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,1,"a close-up bird photo of a Vermilion Flycatcher (Adult male) showing small body, stocky body, upright posture, slender tail, broad straight bill, brown back, brown wings, and brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,2,"a fine-grained ID photo of a Vermilion Flycatcher (Adult male), with small body, stocky body, upright posture, slender tail, broad straight bill, brown back, brown wings, and brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,0,"a field guide photograph of a Yellow-rumped Warbler (Winter/juvenile Myrtle); visual field marks: large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,1,"a close-up bird photo of a Yellow-rumped Warbler (Winter/juvenile Myrtle) showing large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,2,"a fine-grained ID photo of a Yellow-rumped Warbler (Winter/juvenile Myrtle), with large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
799,343,Northwestern Crow,Northwestern Crow,0,"a field guide photograph of a Northwestern Crow; visual field marks: large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
799,343,Northwestern Crow,Northwestern Crow,1,"a close-up bird photo of a Northwestern Crow showing large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
799,343,Northwestern Crow,Northwestern Crow,2,"a fine-grained ID photo of a Northwestern Crow, with large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
800,344,Fish Crow,Fish Crow,0,"a field guide photograph of a Fish Crow; visual field marks: hefty body, well-proportioned heavy bill, well-proportioned heavy legs, broad wings, square tail, black plumage, and glossy plumage.",descriptor_variant,7,needs_normalization
800,344,Fish Crow,Fish Crow,1,"a close-up bird photo of a Fish Crow showing hefty body, well-proportioned heavy bill, well-proportioned heavy legs, broad wings, square tail, black plumage, and glossy plumage.",descriptor_variant,7,needs_normalization
800,344,Fish Crow,Fish Crow,2,"a fine-grained ID photo of a Fish Crow, with hefty body, well-proportioned heavy bill, well-proportioned heavy legs, broad wings, square tail, black plumage, and glossy plumage.",descriptor_variant,7,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,0,"a field guide photograph of a Chihuahuan Raven; visual field marks: large body, straight bill, and sleek black plumage.",descriptor_variant,3,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,1,"a close-up bird photo of a Chihuahuan Raven showing large body, straight bill, and sleek black plumage.",descriptor_variant,3,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,2,"a fine-grained ID photo of a Chihuahuan Raven, with large body, straight bill, and sleek black plumage.",descriptor_variant,3,needs_normalization
802,346,Common Raven,Common Raven,0,"a field guide photograph of a Common Raven; visual field marks: thick neck, shaggy throat, shaggy beak, slender body, and black plumage.",descriptor_variant,5,needs_normalization
802,346,Common Raven,Common Raven,1,"a close-up bird photo of a Common Raven showing thick neck, shaggy throat, shaggy beak, slender body, and black plumage.",descriptor_variant,5,needs_normalization
802,346,Common Raven,Common Raven,2,"a fine-grained ID photo of a Common Raven, with thick neck, shaggy throat, shaggy beak, slender body, and black plumage.",descriptor_variant,5,needs_normalization
803,347,Horned Lark,Horned Lark,0,"a field guide photograph of a Horned Lark; visual field marks: small long body, short thin bill, short neck, short back, short head, sandy rusty brown upperparts, black chest, and rusty brown band.",descriptor_variant,11,needs_normalization
803,347,Horned Lark,Horned Lark,1,"a close-up bird photo of a Horned Lark showing small long body, short thin bill, short neck, short back, short head, sandy rusty brown upperparts, black chest, and rusty brown band.",descriptor_variant,11,needs_normalization
803,347,Horned Lark,Horned Lark,2,"a fine-grained ID photo of a Horned Lark, with small long body, short thin bill, short neck, short back, short head, sandy rusty brown upperparts, black chest, and rusty brown band.",descriptor_variant,11,needs_normalization
804,348,Tree Swallow,Tree Swallow,0,"a field guide photograph of a Tree Swallow; visual field marks: streamlined small body, long pointed wings, long pointed tail, flat body profile, blue-green upperparts, white underparts, blackish flight feathers, and thin black eye.",descriptor_variant,10,needs_normalization
